,sc_param1,sc_param2,sc_param3,sc_param4,sc_param5,sc_param6
38,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.7147198517472804,1.8798398436418458
39,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.0907378356859978,-0.9127018547703436
40,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.6907396706313595,1.468037778700379
41,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.435124013816784,1.6113076437005267
42,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.3964631884958103,1.3164723753303433
43,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.6223223129025035,0.8187110225203664
44,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.29913611764024,-1.0017327366930708
45,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.0253138564626418,1.7573971066585266
46,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.24176117853767765,1.3847664383665315
47,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.8098862636682775,1.3457848282407516
48,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.6493637834830897,0.9612010483981783
49,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.5224037007819313,-0.07655338653939014
50,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.14642439349534953,1.428048268560286
51,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.28744188696643214,1.6942221225149372
52,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.8858034356909814,-1.9380995692613991
53,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.023909668330151,0.7612231796482662
54,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.1381534839536962,-0.12674875056298607
55,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.6396764025485737,0.3014026159013534
56,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.2785463326615076,1.9459410312200438
57,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.86515095764716,1.379775523945225
58,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.3692120657736755,1.9172596958431618
59,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.5509991210274627,-0.6393442393469331
60,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.9262824036410737,-0.9623385982597297
61,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.3860892823399591,-0.7579906702205088
62,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.438314622944283,-0.6985324172262035
63,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.79417603319259,0.1862987926603452
64,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.06074559497207055,-0.8747105569324669
65,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.313145629728044,1.6568508836920746
66,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.07631820272132828,0.531749637646215
67,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.49366303141095,1.0280828283463084
68,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.9332237212231647,-1.197013616434342
69,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.6053475360731286,-1.410446693185076
70,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.8711055758941972,-1.8160928466499138
71,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.4801586108712188,0.35695819738612977
72,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.1239627130971646,0.281338593363766
73,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.5677649222628678,-0.4828508106944174
74,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.6832483792412491,-1.95695133604445
75,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.9029893067259016,-1.3229415154473934
76,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.6176460864621478,0.025311274302782127
77,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.4033680465052538,1.0460060293263305
78,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.5352750801998725,0.8518415205274787
79,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.665576283515366,1.7109376737305633
80,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.5799670341107839,1.0798110586873846
81,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.1014193102160978,-0.19342310417932418
82,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.9100354042257168,-0.6510781804537571
83,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.8647051488382593,-1.4640348641835625
84,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.6734551797761481,0.22301293090675545
85,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.14801888134955554,-1.1460790148595992
86,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.5317564221061812,-1.514417269952388
87,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.054414899903727054,0.873431969022461
88,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.9693808744484538,-0.16459639898772438
89,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.356850010593188,0.7525475970211644
90,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.7097835429093058,-1.5339374683826132
91,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.8075006496863082,-0.24153757681991217
92,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.3508889604442551,0.19672477941835176
93,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.1443478721757048,1.4814821277228925
94,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.7389514223292013,1.6503128160320881
95,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.08737332388671204,-0.5992128261763014
96,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.6842164915792299,-0.5043862528018881
97,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.1821629355085728,-1.5586728371591312
98,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.9662957650913166,0.4628743897216019
99,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.4685601605205485,-1.1130183156116944
100,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.659612814889722,1.525253914399089
101,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.553215003935295,-0.4119810535264745
102,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.17511064773756457,-0.21109386759542237
103,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.9170419392533442,-1.220032260951941
104,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.7994617998461315,-1.7550389744724555
105,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.4440224383200184,1.0186064227168932
106,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.19475133093344366,1.1219692331918307
107,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.4683628779519569,-0.1397242004150594
108,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.1011820190717756,1.4396537442634023
109,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.5341947002305656,0.3680078803161555
110,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.0358464432952181,-1.241078661791895
111,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.9600534157607215,-1.8969153027793229
112,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.287381704400077,-1.4880747322850687
113,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.9821718704911202,-0.7637031453852827
114,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.8518220524247537,0.7761501901254002
115,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.8220123336642924,0.907397181858018
116,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.32849897108997084,-1.3675190749993338
117,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.7507074098695408,1.1005153516283581
118,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.3388762593421064,-1.2469937381445706
119,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.9422632724783992,0.7150222237991737
120,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.9892498127317935,-1.6922641180009306
121,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.9576615857576172,-0.37972511304334144
122,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.2641719791569384,1.1795319642187088
123,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.6605822392806961,0.10524304004420859
124,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.7214506668100817,1.7741831339794407
125,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.221567039136675,-0.7311327918762314
126,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.47684889890965376,0.265254316558317
127,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.0630051622080945,-1.1869121550444461
128,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.4337785577980928,-0.430155760749132
129,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.0332797116346186,2.0
130,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.3358238942491836,-0.6780485443920354
131,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.35134335224256574,1.6261435369713162
132,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.920440266351899,0.6578472278013865
133,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.22552289663821745,-1.9154825308801142
134,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.9950439974971779,-0.04296754745652143
135,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.8139474884064082,0.5558943322765315
136,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.2333862984718997,-0.35869611815235247
137,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.162449396953827,-1.3438530015296934
138,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.5922189370645858,0.21477861235411977
139,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.0124019728586027,1.823686731413103
140,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.4969658858026418,1.847436108536471
141,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.30775007749349736,1.9609300307340463
142,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.6023292087106273,1.306423284033238
143,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.9304274850866556,0.43763326071570896
144,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.389510635791212,1.5556129653345785
145,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.5465316143585492,1.5188226680357784
146,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.3266492687351787,0.8341738387712985
147,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.1657498137642639,-1.2783571495858643
148,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.9434548187575589,-1.6638793933307476
149,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.8987446178610758,0.039122851366877764
150,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,2.0,-1.6228384048924116
151,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.07162231936216,-0.2519782136637141
152,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.0639564708712737,-0.7988145707755179
153,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.7992538483553897,-0.44266974939477244
154,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.5607888539961097,1.977373959403439
155,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.3892184102896117,1.562537623294313
156,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.3533568578473436,1.7971473980767114
157,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.2600176347667176,-1.0509516363612137
158,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.613556750184835,-1.8222803242859662
159,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.5424740856562456,1.2690687685740287
160,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.7662129198692269,0.5859466385545629
161,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.5151363327969043,0.3275848343621446
162,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.6185596712127603,-1.1232444136152124
163,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.04433659817960045,0.12217579527491385
164,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.8589593552759467,-1.7902367727741146
165,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.742765922463996,-0.28774078366543354
166,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.9015116481989884,-1.169639115916622
167,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.11067226770532157,-0.7148768794484228
168,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.11880470957903455,1.7312913501846916
169,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.7035540485421823,1.4014354331300738
170,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.4724715657815297,-1.0294506085681236
171,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.9665147757964105,-0.4629167691446794
172,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.3638324604831422,0.7926063905116436
173,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.7462656177348754,1.0037307036085967
174,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.014470082175555454,-1.975863648469272
175,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.6857118669677025,-1.0935518489522398
176,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.4150310916989808,-1.7624168385246555
177,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.4362624920716223,0.6918861219659291
178,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.6298381291586252,1.588398164388019
179,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.09675875708629933,-0.9445489972240866
180,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.005398145400731469,0.6176240647309927
181,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.1065857214329768,-1.4344060380762154
182,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.0071458147216954,-0.49324675992357614
183,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.19095618599082087,1.2847380083845832
184,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.134036853588388,0.6497232845413854
185,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.3601185918139955,0.6362380055945449
186,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.32998984179174773,1.4468326225217587
187,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.1497161944433527,-0.8483509253038908
188,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.8326214153913307,0.4241169771064768
189,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.7142372632692333,-0.8331975513483378
190,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.7715846020990902,1.7465465710215224
191,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.5981112834070275,0.9900446326212524
192,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.42448574886078916,1.232200482148052
193,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.27802512598315543,0.8078178777234961
194,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.5173565373992277,1.0612073211694688
195,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.3795708966276319,-0.355244786702962
196,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.22769177905882065,-1.478384328640019
197,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-2.0,-1.3068524778525914
198,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.574825338482049,1.1876354280624528
199,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.16921977299334778,-1.8813287078324117
200,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.7278515466073405,0.1447145534511236
201,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.4136932051433808,1.2138697265405725
202,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.45442419462862826,1.802357430292723
203,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.31298064244198787,-0.14915559015890412
204,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.7782441057339238,-1.7311857894232185
205,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.4963158452315664,0.0872386353857797
206,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.45096535414200645,-1.1482531040864141
207,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.049014415841851955,-0.8240226957659724
208,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.6452028534826453,1.9047845383867505
209,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.5604021709935694,-1.2653567156349133
210,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.6238948963159028,0.9654944856926067
211,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.1920631110586863,-0.6864442870219376
212,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.424544168618657,-0.06112581114286564
213,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.2426536691271068,-1.5750471471064638
214,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.8798954949640065,-1.7743174802364132
215,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.5940042051315528,1.502652384847572
216,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.766302597886857,-1.724847004518757
217,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.25260305713915776,1.59612754306933
218,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.030765302861126997,-0.40481748251929783
219,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.21125376091728887,-0.22785995604678022
220,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.4823001274643,-0.6272634146766038
221,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.9890878360545758,-1.8629231286845467
222,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.5070758581331773,0.7234323427399132
223,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.214769300880286,-0.5830886800441262
224,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.9472151957654211,0.4028270268199132
225,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.9551828679624395,0.8959678598721901
226,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.7243194240142907,0.5749900206229652
227,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.742796706558877,-0.02265446550069683
228,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.8263929961012808,1.1475021621024308
229,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.498522648067252,-1.69347708367932
230,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.8922212043959694,-1.9324324106318305
231,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.5628532135131112,-0.2686786315353864
232,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.101286916263453,-1.3899708458619733
233,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.8835848971810605,1.1350685899006794
234,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.6939655501034756,-2.0
235,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.3708513767148425,-1.6000679233584032
236,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.20141856460608,-0.3168284167380433
